,Realized Volatility,Predicted Volatility
2023-04-05,0.0057898386938384,0.006923391019400308
2023-04-06,0.0054955567200239,0.00709366383215143
2023-04-10,0.0085634806194749,0.006857374783915658
2023-04-11,0.0038624291759898,0.006644752160288224
2023-04-12,0.0090135300370304,0.006568926700164306
2023-04-13,0.0053144707672928,0.00696790166575264
2023-04-14,0.0072586361692688,0.006896237209804112
2023-04-17,0.004169948063025,0.0061806507856032224
2023-04-18,0.0061186508927239,0.0057636919267276595
2023-04-19,0.0054252579396249,0.005430959057933776
2023-04-20,0.0080587375850099,0.005401022937525515
2023-04-21,0.0057103490595324,0.00664727803780528
2023-04-24,0.0039337845538581,0.006287696101546222
2023-04-25,0.0065833381897638,0.005029224712411425
2023-04-26,0.0055484794447217,0.007100559914565579
2023-04-27,0.0079760836667907,0.007469419000131463
2023-04-28,0.0070792230434708,0.007672087425470066
2023-05-01,0.0045071005046427,0.006895118401143469
2023-05-02,0.0071068252074632,0.0038682817344897094
2023-05-03,0.0070267697087788,0.006589570984958795
2023-05-04,0.0086304034503348,0.007462800182727457
2023-05-05,0.0118924652155763,0.00870009358522832
2023-05-08,0.0042208895194229,0.009648545512978834
2023-05-09,0.0060317980719206,0.005745994273561914
2023-05-10,0.0113773871301693,0.005934928270240335
2023-05-11,0.0076147663148083,0.007641222304836166
2023-05-12,0.0066109976654099,0.007113469695727667
2023-05-15,0.0042333867964927,0.006160070064264131
2023-05-16,0.0059028406518993,0.005754262119553915
2023-05-17,0.0067887370530112,0.006224888678083551
2023-05-18,0.0066581862522701,0.007270220255649203
2023-05-19,0.00652425461996,0.006255098693779176
2023-05-22,0.0058858146620133,0.006393603789620475
2023-05-23,0.0074365185362057,0.004399423245012832
2023-05-24,0.0074413905601216,0.007602977221742224
2023-05-25,0.0086756003275739,0.0076258567105829695
2023-05-26,0.0059270139876367,0.008039104316696744
2023-05-30,0.0084185620213689,0.007287937979553631
2023-05-31,0.006689899053357,0.006935162284134738
2023-06-01,0.0053807876294168,0.007514848756026421
2023-06-02,0.0107641967119137,0.006404234138381586
2023-06-05,0.0065640304311517,0.007361968022774706
2023-06-06,0.0048859755179119,0.006263095826447933
2023-06-07,0.0055097123444245,0.004792159107126447
2023-06-08,0.0036831386818406,0.004827129069626191
2023-06-09,0.0055698651549678,0.00436613538912015
2023-06-12,0.0039582237161233,0.004332976202891889
2023-06-13,0.0066093654326361,0.005037095035279379
2023-06-14,0.0086331509099914,0.005549650284262839
2023-06-15,0.006047054659061,0.005376065326129614
2023-06-16,0.0068731197156476,0.0062877423234227355
2023-06-20,0.0054071984039473,0.006424637833416188
2023-06-21,0.0062414731392971,0.004726671476217438
2023-06-22,0.0059824726758008,0.005018753948783144
2023-06-23,0.0084388773012128,0.00471504647949257
2023-06-26,0.0048166089401087,0.006528581583312386
2023-06-27,0.0050037951691703,0.005500096327932757
2023-06-28,0.0063467654384037,0.005266004167263516
2023-06-29,0.0044219711429785,0.004391668821685106
2023-06-30,0.0091621469365063,0.0044402167579762975
2023-07-03,0.0017428391968392,0.005992998981663458
2023-07-05,0.0047481843406192,0.0038758107104726785
2023-07-06,0.0108612005045433,0.003507485093598767
2023-07-07,0.0046297119875068,0.006814235100005979
2023-07-10,0.0043787833322243,0.005281300069881424
2023-07-11,0.0057128551646038,0.004577065133605267
2023-07-12,0.0096267375665493,0.005208353903191576
2023-07-13,0.0060827734223448,0.005751467508211932
2023-07-14,0.0046886747630703,0.0056749068714898945
2023-07-17,0.0030976851707814,0.003979216536083359
2023-07-18,0.0037850676203347,0.0034905272095401875
2023-07-19,0.0051515142682314,0.004039092684671657
2023-07-20,0.0045186156608063,0.004580043992174808
2023-07-21,0.0059553053963746,0.004067187809155577
2023-07-24,0.0060537445103625,0.004329376778011707
2023-07-25,0.0029840240372187,0.005070003349564352
2023-07-26,0.0072603151493528,0.004304237164940649
2023-07-27,0.0102693277482008,0.004020429530139348
2023-07-28,0.0089506637896952,0.006108195835347237
2023-07-31,0.0044984282466561,0.006991982304605933
2023-08-01,0.0044462012065194,0.005087882644259427
2023-08-02,0.0098719178148208,0.004125129927534868
2023-08-03,0.0071926324254093,0.007174199508502875
2023-08-04,0.0089368825659004,0.007055462308283773
2023-08-07,0.0076456790742925,0.0073045648478913296
2023-08-08,0.0083413094328805,0.007457278557072155
2023-08-09,0.0055592301573657,0.006722753976675832
2023-08-10,0.0112115159252921,0.0064588041309631755
2023-08-11,0.0071736381085083,0.006869461193046685
2023-08-14,0.0045995946442805,0.006077125031297117
2023-08-15,0.0069078020592565,0.004772426695038628
2023-08-16,0.0064665053492335,0.006463730048166735
2023-08-17,0.0066709262158877,0.006848059755921242
2023-08-18,0.0079471257950126,0.007042756688375303
2023-08-21,0.0065886794998806,0.006692003441467744
2023-08-22,0.0067706052230866,0.006852724789215597
2023-08-23,0.0051333671194706,0.006357267693630233
2023-08-24,0.006712223447997,0.006520220330755888
2023-08-25,0.0112729786605388,0.007067660462474158
2023-08-28,0.0082802002172657,0.00760845037731454
2023-08-29,0.0053655820291772,0.007024163506244242
2023-08-30,0.0059949557017169,0.006425143790495621
2023-08-31,0.0047344610579238,0.0051940077718014175
2023-09-01,0.0083234013091633,0.004073199585407693
2023-09-05,0.0042179968193125,0.004693710522776165
2023-09-06,0.0065376722907835,0.004758566764109935
2023-09-07,0.0084677383437904,0.005155297932916517
2023-09-08,0.0050626903215459,0.005788397889886949
2023-09-11,0.0077947584415867,0.0051657972928059
2023-09-12,0.0051273938127564,0.005274156695371324
2023-09-13,0.0054025981376803,0.005311346724039746
2023-09-14,0.0058878924164999,0.004543862356037585
2023-09-15,0.0058834687998344,0.004673147124917784
2023-09-18,0.0035042420255822,0.006889152349401026
2023-09-19,0.0048069571401461,0.0040777001424963585
2023-09-20,0.0069099893194844,0.004066426655561144
2023-09-21,0.0096072164441142,0.005887736363952662
2023-09-22,0.0068215457446831,0.008324745281886791
2023-09-25,0.0077148814930792,0.007093759121108618
2023-09-26,0.0087139109163411,0.006828386844553974
2023-09-27,0.0085801603416051,0.00855968635376384
2023-09-28,0.0081946352568829,0.0077615165445301245
2023-09-29,0.0103823030464747,0.007528829999030288
2023-10-02,0.0087368243481774,0.007741423417907805
2023-10-03,0.0091228605403742,0.007573317670841762
2023-10-04,0.0089971526990166,0.008819069815926254
2023-10-05,0.0071766421048033,0.00826847324119709
2023-10-06,0.0093756631005621,0.007482435167540094
2023-10-09,0.0071857964473267,0.00783707127602061
2023-10-10,0.0058254894893241,0.0066420778020033645
2023-10-11,0.006696030717345,0.006515877920729026
2023-10-12,0.0063340057599881,0.00623548578683908
2023-10-13,0.0092215873169277,0.0059772694113204424
2023-10-16,0.0091093746327506,0.00823448156332534
2023-10-17,0.0090715390160476,0.008239916444304737
2023-10-18,0.0090162476696261,0.007073670594318753
2023-10-19,0.0118091830517847,0.008384194749774284
2023-10-20,0.0085121055638688,0.009171646640410865
2023-10-23,0.0098243923590656,0.009776684445725272
2023-10-24,0.0096636286985278,0.008956604047813226
2023-10-25,0.0090429645121536,0.008799714572573695
2023-10-26,0.0095120912785233,0.009397335280381844
2023-10-27,0.0085421140442239,0.009921464274606757
2023-10-30,0.01094290961379,0.009774874331337745
2023-10-31,0.0066296623064943,0.00934894908025677
2023-11-01,0.0077851177545472,0.008035342086080846
2023-11-02,0.0123868080036529,0.007682990691515914
2023-11-03,0.0078879011464626,0.009174793805775398
2023-11-06,0.0046927326289392,0.007519282845059043
2023-11-07,0.0045310237259285,0.0039952710892475546
2023-11-08,0.0053355382876049,0.004406121636174282
2023-11-09,0.0074261883369022,0.004848244511163129
2023-11-10,0.0058931988089008,0.005840788604495273
2023-11-13,0.0056098331890236,0.006075510991672475
2023-11-14,0.015057550737392,0.004929617505274106
