,date,positivity_weighted,neutrality_weighted,negativity_weighted,compound_weighted
1548,2015-03-25,0.007254201501961979,0.10010050069805934,0.010970150117400384,-0.010798068867065575
1549,2015-03-26,0.034133311962916434,0.18759169625035818,0.00904838371625888,0.04638639628713198
1550,2015-03-27,0.024488122803806037,0.14536629600480905,0.00998673462016721,0.022302351158256222
1551,2015-03-28,0.0,0.0173552306868296,0.0,0.0
1552,2015-03-30,0.005446318551306217,0.041893589340376486,0.0,0.009922006073666771
1553,2015-03-31,0.015016165973736104,0.0651591840108798,0.0,0.02329129989084063
1554,2015-04-01,0.0027720284190193593,0.03621043884768182,0.00424156637091672,-0.0029978475652643515
1555,2015-04-02,0.006550863617304712,0.11233254244171698,0.01581924910282951,-0.01217948018177224
1556,2015-04-03,0.0,0.0,0.0,0.0
1557,2015-04-04,0.0,0.05536270333059137,0.011662361234289223,-0.015167772111032478
1558,2015-04-06,0.0,0.0,0.0,0.0
1559,2015-04-07,0.006470873526304416,0.020491099499963986,0.0,0.009922006073666771
1560,2015-04-08,0.0385255534614335,0.20365394865903963,0.011263103640102967,0.04224458470291626
1561,2015-04-09,0.015080639527098136,0.23522560436541784,0.030031309829763632,-0.009413625114284122
1562,2015-04-10,0.02639789915649133,0.06722664985186459,0.006989158062385324,0.04238748378842322
1563,2015-04-11,0.003935231021906068,0.12019245195236014,0.0,0.0069750202543963835
1564,2015-04-13,0.027956632249541296,0.08579618891353002,0.003961964149489084,0.036946720532610215
1565,2015-04-14,0.01573009432197634,0.14912746719532236,0.0,0.017805013328551646
1566,2015-04-15,0.020776111410370144,0.19773948419504878,0.023002141444809977,-0.011823706774089185
1567,2015-04-16,0.016157466231067893,0.11926526175337768,0.01870782321782232,-0.006828917777981304
1568,2015-04-17,0.0,0.19225842704810922,0.017723371763790303,-0.0133440887591471
1569,2015-04-18,0.0034521637407738857,0.02011209387543011,0.0,0.005188849527088121
1570,2015-04-19,0.0,0.0,0.0,0.0
1571,2015-04-20,0.002873712422459725,0.03789840401086837,0.0,0.004301964704281025
1572,2015-04-21,0.0,0.0,0.0,0.0
1573,2015-04-22,0.0,0.1212412978161416,0.0,0.0
1574,2015-04-23,0.039250414514821814,0.2562422527532393,0.012391639667882287,0.036418628329865955
1575,2015-04-24,0.04928149542236022,0.22187512661647424,0.009247956748010062,0.05807010372441881
1576,2015-04-27,0.030631619364065752,0.24701674264211404,0.0,0.042345247149772836
1577,2015-04-28,0.030389616895639446,0.1014081640233592,0.010953902994348761,0.024769842303860527
1578,2015-04-29,0.02430711476081923,0.15369366822695638,0.0,0.03512110471382904
1579,2015-04-30,0.002229676794084766,0.20544042289823503,0.016023105773717912,-0.017649141863148504
1580,2015-05-01,0.0174619455004165,0.09922269159236896,0.025927942982965257,-0.007782673776341488
1581,2015-05-03,0.0,0.022026407555169884,0.017376825996117923,-0.029276602528606838
1582,2015-05-04,0.005190076236766194,0.18750827360507796,0.0010111829081076477,0.006749877219401763
1583,2015-05-05,0.02596580466813223,0.13348865411171498,0.0024669600642168044,0.03099927510275225
1584,2015-05-06,0.00812004857298969,0.054280627229749696,0.0017255662736811778,0.010390921093894686
1585,2015-05-07,0.012370491202587855,0.02959189092801935,0.004659366917075094,0.009167070828931256
1586,2015-05-08,0.017048428124580503,0.09622018164135548,0.019620937374782318,-0.013029221928823225
1587,2015-05-09,0.0,0.0,0.0,0.0
1588,2015-05-11,0.0,0.0,0.0,0.0
1589,2015-05-12,0.0,0.10669440677756194,0.010458596237238469,-0.010327863784272988
1590,2015-05-13,0.018908277120483083,0.1296713105139393,0.02431841328806034,0.006009997206069052
1591,2015-05-14,0.010136374126885552,0.05121582797455755,0.004602410406281295,0.010314635833678698
1592,2015-05-15,0.02294013791155408,0.17725702762936424,0.038430894877625195,-0.024713231006741658
1593,2015-05-18,0.026950997995960672,0.07361242736210154,0.0,0.02976677390598641
1594,2015-05-19,0.027898769670813343,0.1572008159684215,0.003955456708441149,0.04710138732134154
1595,2015-05-20,0.07705456499482785,0.2426890874411997,0.03399928473657306,0.051718772973396214
1596,2015-05-21,0.0,0.13297142395562964,0.06870899490273016,-0.11221120262791572
1597,2015-05-22,0.0,0.1188115264258269,0.0,0.0
1598,2015-05-23,0.0,0.0081429406176597,0.0,0.0
1599,2015-05-24,0.010707524410989114,0.05663539641284179,0.0,0.011980305614559518
1600,2015-05-25,0.0,0.0,0.0,0.0
1601,2015-05-26,0.010723911061994605,0.08944511662331614,0.005392975509907454,0.0031962036563026475
1602,2015-05-27,0.0,0.12083882907381605,0.0066865693105145636,-0.009566108029720029
1603,2015-05-28,0.002601262731624208,0.006997492735623791,0.0,0.0036648048373952857
1604,2015-05-29,0.005740654598252858,0.01220872090929803,0.0017104005138630092,0.010038281636533938
1605,2015-05-30,0.0,0.0,0.0,0.0
1606,2015-06-01,0.0,0.0999421087928328,0.0,0.0
1607,2015-06-02,0.025019109074528895,0.0925321861328241,0.0,0.029825994123657096
1608,2015-06-03,0.019042647891902523,0.15740079012681538,0.0,0.026806158947675632
1609,2015-06-04,0.0,0.11836603007535892,0.006315221041142672,-0.0069750202543963835
1610,2015-06-05,0.045801422038814245,0.1883941075776277,0.024300138746535752,0.010769347405379666
1611,2015-06-06,0.0,0.0,0.0,0.0
1612,2015-06-08,0.0,0.1005634253580622,0.0,0.0
1613,2015-06-09,0.004875145837764631,0.12978020845571459,0.0,0.004363766903733376
1614,2015-06-10,0.010800131579382763,0.13364474677844884,0.0,0.011736257476597168
1615,2015-06-11,0.03823611754350198,0.20563914001392014,0.010435790020940212,0.03662272106302511
1616,2015-06-12,0.004792292116388963,0.06223277244849163,0.0,0.0042896041321523574
1617,2015-06-13,0.0,0.0,0.0,0.0
1618,2015-06-14,0.0,0.0,0.0,0.0
1619,2015-06-15,0.0,0.0,0.0,0.0
1620,2015-06-16,0.010112143020910971,0.043106123889198954,0.007554485728717162,0.009120748708737674
1621,2015-06-17,0.007225756723720765,0.06674635259061559,0.006372431367270051,0.001777187945613174
1622,2015-06-18,0.04253832892646031,0.058025096431601884,0.0,0.05296675613609136
1623,2015-06-19,0.0,0.0,0.0,0.0
1624,2015-06-20,0.0014967986117980431,0.0025705889202618567,0.0,0.0014691403765800359
1625,2015-06-21,0.0,0.0,0.0,0.0
1626,2015-06-22,0.019393397856097422,0.1008301387285219,0.014402554950424688,0.010989321716919407
1627,2015-06-23,0.003436122946587692,0.0063534011177647075,0.0,0.003934409721463229
1628,2015-06-24,0.004259991738150407,0.03801874873865059,0.0082474901656714,-0.008580777391471407
1629,2015-06-25,0.0,0.0363951700760282,0.0,0.0
1630,2015-06-26,0.0,0.0,0.0,0.0
1631,2015-06-27,0.0,0.0,0.0,0.0
1632,2015-06-29,0.01629698683936708,0.10736623397395127,0.029533815848145854,-0.02246984324835314
1633,2015-06-30,0.018205722823089354,0.16496845154744075,0.0,0.021887786571999482
1634,2015-07-01,0.0,0.11281608886390171,0.0,0.0
1635,2015-07-02,0.0,0.0,0.0,0.0
1636,2015-07-03,0.0,0.0,0.0,0.0
1637,2015-07-06,0.0,0.0,0.0,0.0
1638,2015-07-07,0.0,0.0151483369470037,0.0,0.0
1639,2015-07-08,0.00430852328959769,0.20172281559011557,0.030928610142270416,-0.02170607470315776
1640,2015-07-09,0.021473499688991173,0.06749382621871182,0.04323457695603321,-0.0482355165481315
1641,2015-07-10,0.002969096459641704,0.020595161156562295,0.0,0.0018191606879709489
1642,2015-07-11,0.0,0.1005634253580622,0.0,0.0
1643,2015-07-13,0.0,0.023564257616204,0.0,0.0
1644,2015-07-14,0.0249140027839758,0.12775365104365574,0.019006487392673757,0.02592410846381011
1645,2015-07-15,0.012545100374012158,0.0325277727917056,0.007940684536252542,0.005762413367521913
1646,2015-07-16,0.0,0.0097895240643524,0.0,0.0
1647,2015-07-17,0.03399123972918003,0.06666057969758371,0.017630337032313988,0.019781610107852274
1648,2015-07-18,0.027281970467214374,0.06670506712393463,0.0,0.03868490926330467
1649,2015-07-20,0.0,0.0081429406176597,0.0,0.0
1650,2015-07-21,0.01665435000912238,0.19380020815496277,0.03478743024142528,-0.004762069169637322
1651,2015-07-22,0.03332785270070441,0.20255173748003366,0.04431505657855294,-0.024894374682345743
1652,2015-07-23,0.013052057685704777,0.10283157765346593,0.0009094732374310442,0.015614495360232678
1653,2015-07-24,0.054108912535304615,0.06167224539101099,0.017250516041321003,0.04896928579606801
1654,2015-07-25,0.0,0.013669811989152276,0.002919765667585923,-0.00212346594006249
1655,2015-07-26,0.03074204335607881,0.0366008774677521,0.0,0.03753694406720335
1656,2015-07-27,0.04340354548015321,0.09125180881332598,0.0,0.0885404873577534
1657,2015-07-28,0.0,0.0171513599544982,0.0,0.0
1658,2015-07-29,0.007176351040905278,0.15041197206324042,0.0,0.010652023195871042
1659,2015-07-30,0.015460892711745727,0.14558778925205407,0.03578054799942622,-0.030748191784420297
1660,2015-07-31,0.010141954701705442,0.14417594329856567,0.009007806189200402,0.003203088361568558
1661,2015-08-01,0.009998774048539098,0.12469839719936347,0.008964418112483328,0.0033271782609793897
1662,2015-08-02,0.0,0.0,0.0,0.0
1663,2015-08-03,0.024439723571266638,0.05447621101955112,0.0036948144216501543,0.018038370150478218
1664,2015-08-04,0.01805440143199694,0.1347438867973835,0.01782660360291235,0.0015657311411481911
1665,2015-08-05,0.008405383801321751,0.03489304553184336,0.00606132779088889,0.00017422317571705228
1666,2015-08-06,0.0055291201700395694,0.04893804665750895,0.0043665988619501815,0.0008062903840865198
1667,2015-08-07,0.012845454137719824,0.04316174388816128,0.0,0.01735318405598715
1668,2015-08-08,0.0,0.0394032335512878,0.0,0.0
1669,2015-08-10,0.0,0.06277087850468441,0.014515284989824996,-0.010791010089652067
1670,2015-08-11,0.01957089281875017,0.06466203056325452,0.0,0.0260638343912252
1671,2015-08-12,0.015013614462533253,0.09073517668593505,0.010023027107012597,0.013276164919398788
1672,2015-08-13,0.0019177578968155263,0.15325694568394793,0.03356373104096245,-0.049059420864900165
1673,2015-08-14,0.019710431370180193,0.08085299398788201,0.0,0.02976677390598641
1674,2015-08-15,0.0,0.0394032335512878,0.0,0.0
1675,2015-08-17,0.0,0.0,0.0,0.0
1676,2015-08-18,0.01420838199407009,0.08240251257436784,0.009553109532730066,0.010000241982149894
1677,2015-08-19,0.0,0.0269619730262684,0.0,0.0
1678,2015-08-20,0.043644526605399,0.06631205172465279,0.0,0.05605405329458387
1679,2015-08-21,0.0,0.2348981167396473,0.018544489020928794,-0.025412818287939457
1680,2015-08-24,0.0,0.08557947497971093,0.014983950378351268,-0.010327863784272988
1681,2015-08-25,0.023529476718578256,0.07066070695958973,0.03333521470616263,-0.02561226480478255
1682,2015-08-26,0.018788674909848823,0.06648664595991333,0.005631857570272756,0.011423065714674219
1683,2015-08-27,0.008058976104741768,0.08415563473136015,0.02426375611592428,-0.017593034604312194
1684,2015-08-28,0.005149736848017264,0.12237566153631334,0.0,0.010294081301429274
1685,2015-08-29,0.0,0.0,0.0,0.0
1686,2015-08-30,0.0,0.0,0.0,0.0
1687,2015-08-31,0.03203067353148226,0.08318757658176325,0.0,0.04630621472051337
1688,2015-09-01,0.027676560463354642,0.14087171246740038,0.018699993013601684,0.0036923630143674904
1689,2015-09-02,0.0,0.01932269124528728,0.00424156637091672,-0.0069750202543963835
1690,2015-09-03,0.03026959103277672,0.0972558073515539,0.0,0.06334490163304338
1691,2015-09-04,0.0028983235247005434,0.019709103860519564,0.0028907439192691936,1.3557617342969258e-06
1692,2015-09-06,0.0,0.0,0.0,0.0
1693,2015-09-07,0.031677478987789595,0.048270444171869854,0.020514938773044687,0.021560798396768537
1694,2015-09-08,0.008002401515165396,0.13086144322150034,0.004125181873019065,0.007855041555735737
1695,2015-09-09,0.007925966516186562,0.27975583844485863,0.019317176063467494,-0.030248601000092013
1696,2015-09-10,0.006206199964954696,0.14965632258599415,0.03526149258095278,-0.04127266207834957
1697,2015-09-11,0.0,0.0141205034904226,0.0,0.0
1698,2015-09-12,0.0,0.0,0.0,0.0
1699,2015-09-14,0.012469864744399713,0.25704680263774315,0.030547687426115508,-0.02234919319102871
1700,2015-09-15,0.04190834171289408,0.20203578625831736,0.00564210753074557,0.045849843881589566
1701,2015-09-16,0.01467195201943662,0.23954779383821595,0.029018447436637035,-0.01651753038079384
1702,2015-09-17,0.016245586124568,0.1821999442345626,0.019875750025333514,-0.011743484825516667
1703,2015-09-18,0.0073190526553522425,0.13986612175039226,0.0,0.012648311508257404
1704,2015-09-19,0.0,0.0269619730262684,0.0,0.0
1705,2015-09-21,0.0,0.09198201306084089,0.008581412297221308,-0.015979528289396087
1706,2015-09-22,0.017918778671683594,0.08298654199333788,0.03652573953157872,-0.04249197365498183
1707,2015-09-23,0.0,0.1005634253580622,0.0,0.0
1708,2015-09-24,0.03306348294041351,0.24548486876505926,0.0013922415655194407,0.046993162276951786
1709,2015-09-25,0.05602132116330762,0.2243832576235369,0.0,0.09680386768278693
1710,2015-09-27,0.0,0.0,0.0,0.0
1711,2015-09-28,0.011936324075091008,0.21214801466300956,0.01555621471030494,-0.010272627761897695
1712,2015-09-29,0.006315221041142672,0.18601661584548534,0.004089233412454091,0.006660859129783486
1713,2015-09-30,0.01417944297548677,0.11334595540884383,0.0,0.020343980949935985
1714,2015-10-01,0.008983665998653557,0.2393961925180079,0.055588977886387045,-0.05765376291956236
1715,2015-10-02,0.0,0.1481884291611871,0.04296431837795969,-0.05816522088154023
1716,2015-10-03,0.0,0.0,0.0,0.0
1717,2015-10-05,0.0,0.0,0.0,0.0
1718,2015-10-06,0.01071080743127748,0.10658869821555086,0.03147635213707347,-0.04577536298182127
1719,2015-10-07,0.0,0.0269619730262684,0.0,0.0
1720,2015-10-08,0.01710510188925305,0.15080124429264005,0.0,0.011980305614559518
1721,2015-10-09,0.030171658635549638,0.11011569845588581,0.018420770617471275,0.025885486224087716
1722,2015-10-10,0.007926820069722909,0.014990857002605232,0.004071257926966529,0.01136447163057213
1723,2015-10-12,0.0,0.034091928935417,0.0,0.0
1724,2015-10-13,0.008269771195148271,0.1313457506035583,0.021721699877341436,-0.020370988518765294
1725,2015-10-14,0.02370029026275848,0.06026715014079082,0.013235608917834905,0.018942137824561573
1726,2015-10-15,0.0,0.005756240149839211,0.004033283914513189,-0.006664707983011113
1727,2015-10-16,0.06865142408259645,0.1461673015925648,0.020112685071612443,0.061405340276154734
1728,2015-10-17,0.0,0.023645650344037386,0.0033163226822310135,-0.0027689946297977646
1729,2015-10-18,0.0,0.0,0.0,0.0
1730,2015-10-19,0.0010446820876517107,0.019244143719899937,0.003275431808652356,-0.004983055010573273
1731,2015-10-20,0.039728476681328465,0.16833170477350684,0.0,0.056412962506440636
1732,2015-10-21,0.0026898422448841147,0.026147521749995163,0.014728573505982426,-0.015802657005865348
1733,2015-10-22,0.03229162786231024,0.20704441854584665,0.0037192880423088993,0.033940920388095625
1734,2015-10-23,0.08297894501022553,0.14211444437824994,0.0013579805873970385,0.10727880150441726
1735,2015-10-24,0.0,0.1005634253580622,0.0,0.0
1736,2015-10-25,0.0,0.1382057036891576,0.0,0.0
1737,2015-10-26,0.01644293413566526,0.11717938451958955,0.017467337345279787,0.009966685405933057
1738,2015-10-27,0.020567714468865836,0.20645428310956726,0.008244082941480314,0.021433256105890225
1739,2015-10-28,0.014078879550128707,0.07609299185426707,0.010374793382773417,0.011345230437478718
1740,2015-10-29,0.021097565366713554,0.12299014205687336,0.0,0.03609046719971596
1741,2015-10-30,0.003821161835123519,0.04003654762084147,0.0025859293723376107,0.0030595412760454866
1742,2015-10-31,0.002870327299126429,0.016789448722287468,0.0,0.001014444442704957
1743,2015-11-02,0.008306939056181616,0.051122479717411115,0.0048082185230178655,0.004040724584145501
1744,2015-11-03,0.0,0.0719826972537554,0.0,0.0
1745,2015-11-04,0.012675233682150401,0.13068172470285652,0.0008305799430012894,0.018641441846221532
1746,2015-11-05,0.007072879249947692,0.05119041717615469,0.008287111656258601,-0.006406284728449995
1747,2015-11-06,0.011905230630297877,0.03512255309483098,0.001980982074744542,0.013287614881591851
1748,2015-11-07,0.0,0.0,0.0,0.0
1749,2015-11-09,0.0,0.0,0.0,0.0
1750,2015-11-10,0.0,0.1352886313870017,0.05926183156220952,-0.085015419678066
1751,2015-11-11,0.0,0.1493101790486625,0.0,0.0
1752,2015-11-12,0.020605492604058053,0.11209675505697332,0.006951684469603844,0.017103944881402995
1753,2015-11-13,0.006228215769068001,0.045315113362576535,0.007224828604305367,-0.0010957029471236092
1754,2015-11-14,0.0,0.023564257616204,0.0,0.0
1755,2015-11-16,0.08466929156280249,0.11790638858884023,0.0,0.11534368418319356
1756,2015-11-17,0.003605331415279212,0.1242169061559733,0.008034667961827982,-0.010713361065737373
1757,2015-11-18,0.02514085633951555,0.06516509963202431,0.010257469386522344,0.038395115801708145
1758,2015-11-19,0.04081321624818521,0.0436810645301439,0.0,0.05040600447098413
1759,2015-11-20,0.05521925370860466,0.15308485378504033,0.0,0.08816978886145894
1760,2015-11-21,0.0,0.0,0.0,0.0
1761,2015-11-22,0.004905288946986485,0.012246071007511714,0.0,0.008471056681526661
1762,2015-11-23,0.0010719599971561375,0.039026208615184126,0.0006174489583619352,0.001457865596132347
1763,2015-11-24,0.002143919994312275,0.03243040508319646,0.0027013391928334667,0.0012786338846078411
1764,2015-11-25,0.0,0.0,0.0,0.0
1765,2015-11-26,0.0,0.0471677311998713,0.004762521891309704,-0.008427395880050885
1766,2015-11-27,0.0035268683115751475,0.011740959877061854,0.0,0.006136140149013211
1767,2015-11-28,0.0,0.011855230634859616,0.004748733839733683,-0.005645347921361722
1768,2015-11-30,0.027129900604692125,0.06422194256567014,0.022281345612151244,-2.7264485341239788e-05
1769,2015-12-01,0.024910403784305955,0.07652444597494196,0.0,0.03285820289460889
1770,2015-12-02,0.003612904385519966,0.019857493133846674,0.003491575506901758,0.00320038619821806
1771,2015-12-03,0.0,0.015853640139445818,0.011108332886822581,-0.013316518477673964
1772,2015-12-04,0.003419156462174115,0.08009876829769655,0.017045500598191543,-0.022672024246975123
1773,2015-12-07,0.0032826807451610592,0.03775124573111284,0.0,0.005595212091528984
1774,2015-12-08,0.01830254341516732,0.11413267460612518,0.0,0.044288132527690593
1775,2015-12-09,0.0,0.0146548247551833,0.0,0.0
1776,2015-12-10,0.0,0.0684304694714791,0.001755537192407198,-0.0012100246285920754
1777,2015-12-11,0.005472099103845464,0.024504208394240886,0.0038355157936310526,-0.0007560883283607139
1778,2015-12-12,0.0,0.0,0.0,0.0
1779,2015-12-14,0.0,0.0,0.0,0.0
1780,2015-12-15,0.0046913833065707015,0.024832401920919837,0.0055541664434112905,-0.0032273481712443274
1781,2015-12-16,0.02666602052926075,0.14639889457819172,0.03335907449224437,0.0238597105770678
1782,2015-12-17,0.012190200087206643,0.13500739534439807,0.00488011711775458,0.012446962432022627
1783,2015-12-18,0.013283943128543748,0.19927092357609524,0.005877710119726511,0.0122094823852828
1784,2015-12-21,0.03809670234818237,0.13459636780768333,0.037323585999299504,0.013660571455360985
1785,2015-12-22,0.01689465546015445,0.12675973922756956,0.023934095235218802,-0.017890233371199268
1786,2015-12-23,0.0,0.1241276829742662,0.0,0.0
1787,2015-12-24,0.002701633834288484,0.08284436361116072,0.032225286729737096,-0.05544476635258098
1788,2015-12-28,0.004414529451843353,0.10740833841350736,0.0,0.007040473756729537
1789,2015-12-29,0.0,0.0269619730262684,0.0,0.0
1790,2015-12-30,0.0,0.12107929187014081,0.013576062423338399,-0.010327863784272988
1791,2015-12-31,0.0241461174547375,0.07455641254241113,0.035952824296330586,-0.03906865820767825
1792,2016-01-04,0.023108586945396282,0.09711461443407982,0.0,0.02290236290729515
1793,2016-01-05,0.0127715550204739,0.2448704636647945,0.0067404932565671,0.003026107197867384
1794,2016-01-06,0.01838624626068128,0.11525312461085585,0.02026512923388406,0.002811689619468723
1795,2016-01-07,0.020489797916705174,0.08007362744135703,0.0,0.03317838811125867
1796,2016-01-08,0.0069053552079202715,0.10853398426968264,0.01074542078911919,-0.0013351798173251706
1797,2016-01-09,0.0,0.0,0.0,0.0
1798,2016-01-12,0.0,0.0871493688807246,0.0,0.0
1799,2016-01-13,0.011662361234289223,0.08065700390274927,0.0,0.01831124763912538
1800,2016-01-14,0.004266732231406975,0.06341085836556362,0.0,0.005937026460384302
1801,2016-01-15,0.05023462393590829,0.14226773133426523,0.016276670770405743,0.03132355724720526
1802,2016-01-16,0.0,0.0,0.0,0.0
1803,2016-01-18,0.048169880746511795,0.07935551763781881,0.0,0.05605405329458387
1804,2016-01-19,0.03721859102598657,0.08984516801462986,0.0029489664032120847,0.047813506039079405
1805,2016-01-20,0.025744236891663923,0.10273041530990173,0.005442554837052945,0.041580210079915136
1806,2016-01-21,0.0032893607092047447,0.1721302228612253,0.001752528246707446,0.005241407556306577
1807,2016-01-22,0.002123255810312701,0.2283826696880321,0.01204451266595777,-0.015720845233264107
1808,2016-01-23,0.006769531521052941,0.04155554003022596,0.018699993013601687,-0.021327375544545005
1809,2016-01-24,0.0,0.0,0.0,0.0
1810,2016-01-25,0.0,0.0,0.0,0.0
1811,2016-01-26,0.012184935039218539,0.10767222610147086,0.007668237243641215,0.006638713812448953
1812,2016-01-27,0.010774652716935236,0.17106789859141452,0.01983786755001004,-0.005246383517176951
1813,2016-01-28,0.0516445158917751,0.22292993229204378,0.01595750493735923,0.06361620681713177
1814,2016-01-29,0.0046597810880568726,0.12976032603317417,0.009871471034687258,-0.0025745679639905313
1815,2016-01-30,0.0,0.0,0.0,0.0
1816,2016-01-31,0.0,0.0269619730262684,0.0,0.0
1817,2016-02-01,0.0,0.0351150624152174,0.0,0.0
1818,2016-02-02,0.03316312739362287,0.1423107493915061,0.003098904258142935,0.045734776246252794
1819,2016-02-03,0.04628155594751599,0.11809034443327676,0.002323060940311754,0.05246188039008498
1820,2016-02-04,0.0,0.13053278409538493,0.07053958185549387,-0.0767624150300805
1821,2016-02-05,0.017411214691872037,0.04333915767483729,0.025069401824588923,-0.021314142797850846
1822,2016-02-08,0.014681053808235296,0.06981912947607086,0.01794351021006536,-0.010989326827217063
1823,2016-02-09,0.07316196688748063,0.08640153414785713,0.006676277016604049,0.053282175940723944
1824,2016-02-10,0.034218651541362353,0.11480415860253246,0.0,0.04177595400414554
1825,2016-02-11,0.0,0.0287753282456059,0.0,0.0
1826,2016-02-12,0.026726013485613084,0.2082053972611606,0.0,0.01656928836843501
1827,2016-02-13,0.0,0.01700570625852302,0.0026540697628908766,-0.0020190589973992073
1828,2016-02-15,0.0,0.0,0.0,0.0
1829,2016-02-16,0.023036735955032098,0.07126815789506721,0.0,0.02190231168822629
1830,2016-02-17,0.0034521637407738857,0.11659890266588903,0.0040766165676032915,0.0004536119591119274
1831,2016-02-18,0.029538479169289988,0.14637666456570758,0.015555460063099534,0.015704070650654555
1832,2016-02-19,0.013131869560647028,0.2171412991988675,0.004658241987259202,0.0028246817949968287
1833,2016-02-20,0.0,0.07592538614533696,0.02463803921272524,-0.038395115801708145
1834,2016-02-21,0.0,0.0,0.0,0.0
1835,2016-02-22,0.003666828331572503,0.11881668109684591,0.005041888955912191,-0.004570054427952494
1836,2016-02-23,0.02556486898056557,0.13969861698218444,0.047592587312188704,-0.03756429917089363
1837,2016-02-24,0.03790252544137122,0.16652262387627714,0.02179014861596663,0.022853750158256823
1838,2016-02-25,0.0,0.1206877296739062,0.0,0.0
1839,2016-02-26,0.014045358408342687,0.07673586655528236,0.016011469143964865,0.0015798835584804622
1840,2016-02-27,0.03637749341437869,0.09563386024835827,0.023223133435250058,0.036370777901632574
1841,2016-02-29,0.013081650582563421,0.14013339834152094,0.041645283411886336,-0.03268121598674749
1842,2016-03-01,0.0,0.14988932705992386,0.017699162863018945,-0.02119374189421161
1843,2016-03-02,0.041427753127006355,0.14932937677988112,0.00257429333154941,0.07190045488485898
1844,2016-03-03,0.003322502147618949,0.20275481506949045,0.0,0.005080086123933352
1845,2016-03-04,0.019006487392673757,0.07787889620220863,0.03766940727323876,-0.046018396429499696
1846,2016-03-07,0.03812480065829685,0.23210335685596245,0.03216022166718282,0.01349428140907555
1847,2016-03-08,0.004182610595525933,0.04584368671827617,0.012613871955710225,-0.013167894020282933
1848,2016-03-09,0.014340782026954215,0.0726619148182906,0.0,0.014496756945300497
1849,2016-03-10,0.013874188364930283,0.1319122426276382,0.021802058930374315,-0.013154140287219286
1850,2016-03-11,0.0,0.013806844763371053,0.0033445151911271494,-0.007553458923961007
1851,2016-03-12,0.0,0.0,0.0,0.0
1852,2016-03-14,0.008354452697696873,0.18845559148847205,0.004519383348010276,0.004294230719007831
1853,2016-03-15,0.009831232153773024,0.0944296712218976,0.04461387201284728,-0.0469899321955221
1854,2016-03-16,0.0,0.0,0.0,0.0
1855,2016-03-17,0.025957922050566382,0.08888680176092209,0.007273035448973738,0.02952693961569134
1856,2016-03-18,0.004246511620625402,0.1811577451565064,0.0,0.005819293702338513
1857,2016-03-19,0.009764723519455482,0.057578197304375425,0.0,0.011980305614559518
1858,2016-03-21,0.04762617660063213,0.0944180075952654,0.02586216198599558,0.03959182786328221
1859,2016-03-22,0.011785011144170408,0.15612133503772269,0.0,0.011980305614559518
1860,2016-03-23,0.017268255940370653,0.19550152750708064,0.018844882397077323,-0.0025602139969510933
1861,2016-03-24,0.018203700284990527,0.1280492461766703,0.03076874051104177,-0.015540254445901135
1862,2016-03-25,0.0,0.09657356987235896,0.00439966308054325,-0.007207283128848684
1863,2016-03-26,0.0,0.0858541158376333,0.0,0.0
1864,2016-03-28,0.0,0.1241276829742662,0.0,0.0
1865,2016-03-29,0.0052025093157105195,0.010009237878627186,0.0019961116227863954,0.0034398509775431085
1866,2016-03-30,0.002323060940311754,0.010462378160811452,0.004422419716000894,-0.007253112491417808
1867,2016-03-31,0.0,0.1005634253580622,0.0,0.0
1868,2016-04-01,0.0,0.0,0.0,0.0
1869,2016-04-02,0.0,0.0,0.0,0.0
1870,2016-04-03,0.009936772259780723,0.015806161055713377,0.0,0.01355880297727074
1871,2016-04-04,0.013737138565149807,0.11879979503445724,0.024066436380420254,-0.026436862399208484
1872,2016-04-05,0.0007718111979524192,0.03476409566649132,0.005179710706258457,-0.007694100075587892
1873,2016-04-06,0.028661249574156566,0.25751840058850506,0.0,0.027253752822074484
1874,2016-04-07,0.0,0.1105766152478872,0.0,0.0
1875,2016-04-08,0.005127941927502982,0.025686457927791756,0.0035448189163275645,0.0013284467006819806
1876,2016-04-11,0.01751423963087719,0.06833987620675612,0.0,0.027318779659534918
1877,2016-04-12,0.0,0.0,0.0,0.0
1878,2016-04-13,0.016053719101145017,0.06047324879728301,0.007796699217906676,0.008800281080808593
1879,2016-04-14,0.010175822722533253,0.2196981275735388,0.01000080339489967,-0.004917076746762081
1880,2016-04-15,0.029213675066517068,0.07536239556807053,0.012576932380212794,0.02249948875885904
1881,2016-04-16,0.0,0.1005634253580622,0.0,0.0
1882,2016-04-17,0.0,0.0,0.0,0.0
1883,2016-04-18,0.02653025083743516,0.08907120722461566,0.017559779379745448,0.015299122609536572
1884,2016-04-19,0.0023133000676067677,0.09105478872290704,0.016794092034796388,-0.02759457554374819
1885,2016-04-20,0.01237970766642744,0.07484892220796881,0.02113291743947555,-0.01786969879524921
1886,2016-04-21,0.0430351657531438,0.10756570695887094,0.030748888823116535,0.026130435751101
1887,2016-04-22,0.037506102831651456,0.07513911126105038,0.024434840358616133,0.02854127648053626
1888,2016-04-25,0.0,0.034091928935417,0.0,0.0
1889,2016-04-26,0.01595196536644158,0.13484243252170483,0.016794092034796388,0.008712655301668227
1890,2016-04-27,0.01701915105119602,0.14633187142546436,0.01672670092974824,0.0068797997305304085
1891,2016-04-28,0.0332559702853093,0.1970438952492233,0.04055666533629151,-0.02742217636331992
