,Realized Volatility,Predicted Volatility
2023-04-05,0.0057898386938384,0.006731882637319198
2023-04-06,0.0054955567200239,0.007162963109076453
2023-04-10,0.0085634806194749,0.006977340719461481
2023-04-11,0.0038624291759898,0.007174666680761642
2023-04-12,0.0090135300370304,0.006421970543726354
2023-04-13,0.0053144707672928,0.007198055345772651
2023-04-14,0.0072586361692688,0.006987683587336982
2023-04-17,0.004169948063025,0.006658466096110095
2023-04-18,0.0061186508927239,0.0063104277091049574
2023-04-19,0.0054252579396249,0.0050269056844175096
2023-04-20,0.0080587375850099,0.005604602044223155
2023-04-21,0.0057103490595324,0.006798773727523346
2023-04-24,0.0039337845538581,0.006345811746887741
2023-04-25,0.0065833381897638,0.005115906246811142
2023-04-26,0.0055484794447217,0.007458138508489402
2023-04-27,0.0079760836667907,0.006992759946602155
2023-04-28,0.0070792230434708,0.007557913050299973
2023-05-01,0.0045071005046427,0.006887958570148507
2023-05-02,0.0071068252074632,0.0036509843476630398
2023-05-03,0.0070267697087788,0.006110153810200957
2023-05-04,0.0086304034503348,0.007597536662167832
2023-05-05,0.0118924652155763,0.008603485011741754
2023-05-08,0.0042208895194229,0.009717061217988574
2023-05-09,0.0060317980719206,0.005678867844035627
2023-05-10,0.0113773871301693,0.005747074579628402
2023-05-11,0.0076147663148083,0.007829072266198518
2023-05-12,0.0066109976654099,0.007535204258870111
2023-05-15,0.0042333867964927,0.006117197205488017
2023-05-16,0.0059028406518993,0.00591290399164826
2023-05-17,0.0067887370530112,0.006572252265408556
2023-05-18,0.0066581862522701,0.006968078980304373
2023-05-19,0.00652425461996,0.006079272154062967
2023-05-22,0.0058858146620133,0.006178068622760029
2023-05-23,0.0074365185362057,0.0043544576903571195
2023-05-24,0.0074413905601216,0.007405902482486093
2023-05-25,0.0086756003275739,0.00723167847007143
2023-05-26,0.0059270139876367,0.007602680959771353
2023-05-30,0.0084185620213689,0.007133095133410538
2023-05-31,0.006689899053357,0.006588798455026592
2023-06-01,0.0053807876294168,0.006736835721437908
2023-06-02,0.0107641967119137,0.0064439258783051635
2023-06-05,0.0065640304311517,0.007370603127834539
2023-06-06,0.0048859755179119,0.006314800549197727
2023-06-07,0.0055097123444245,0.005164166786933743
2023-06-08,0.0036831386818406,0.004719376096651776
2023-06-09,0.0055698651549678,0.004591289300133082
2023-06-12,0.0039582237161233,0.004610682005993778
2023-06-13,0.0066093654326361,0.004746444264559183
2023-06-14,0.0086331509099914,0.005310860854548469
2023-06-15,0.006047054659061,0.005371180219193925
2023-06-16,0.0068731197156476,0.006920425710319932
2023-06-20,0.0054071984039473,0.005669517538807548
2023-06-21,0.0062414731392971,0.004719358346238595
2023-06-22,0.0059824726758008,0.005292939495770242
2023-06-23,0.0084388773012128,0.0051314830526486424
2023-06-26,0.0048166089401087,0.005989862256963863
2023-06-27,0.0050037951691703,0.00552732727027586
2023-06-28,0.0063467654384037,0.0051008577715552
2023-06-29,0.0044219711429785,0.004229799599007468
2023-06-30,0.0091621469365063,0.004802201174126017
2023-07-03,0.0017428391968392,0.005959105246480758
2023-07-05,0.0047481843406192,0.004823297586260929
2023-07-06,0.0108612005045433,0.003485689524242004
2023-07-07,0.0046297119875068,0.00727639312911477
2023-07-10,0.0043787833322243,0.00619146749030337
2023-07-11,0.0057128551646038,0.005200571653616961
2023-07-12,0.0096267375665493,0.005817170338400749
2023-07-13,0.0060827734223448,0.006287565956428073
2023-07-14,0.0046886747630703,0.006713245848989181
2023-07-17,0.0030976851707814,0.00400571704542375
2023-07-18,0.0037850676203347,0.0035902433523089484
2023-07-19,0.0051515142682314,0.004072580939964917
2023-07-20,0.0045186156608063,0.004694614917958173
2023-07-21,0.0059553053963746,0.004009739997849061
2023-07-24,0.0060537445103625,0.0044364871499780485
2023-07-25,0.0029840240372187,0.005216047919418789
2023-07-26,0.0072603151493528,0.004743795452007357
2023-07-27,0.0102693277482008,0.0034892729641622104
2023-07-28,0.0089506637896952,0.0071295763629693094
2023-07-31,0.0044984282466561,0.007151433888664486
2023-08-01,0.0044462012065194,0.0054759694829202964
2023-08-02,0.0098719178148208,0.00414650911481483
2023-08-03,0.0071926324254093,0.007152410655054988
2023-08-04,0.0089368825659004,0.007312516805382356
2023-08-07,0.0076456790742925,0.007592527702487871
2023-08-08,0.0083413094328805,0.007811023710050867
2023-08-09,0.0055592301573657,0.007253942361158208
2023-08-10,0.0112115159252921,0.006844494405499529
2023-08-11,0.0071736381085083,0.007078880593030286
2023-08-14,0.0045995946442805,0.0063756161930598465
2023-08-15,0.0069078020592565,0.004682524360981363
2023-08-16,0.0064665053492335,0.0068329469407035145
2023-08-17,0.0066709262158877,0.006670069535859654
2023-08-18,0.0079471257950126,0.007154614524536746
2023-08-21,0.0065886794998806,0.007068969705784068
2023-08-22,0.0067706052230866,0.007104907369706604
2023-08-23,0.0051333671194706,0.006695386073077251
2023-08-24,0.006712223447997,0.00622606795434689
2023-08-25,0.0112729786605388,0.007449238793363597
2023-08-28,0.0082802002172657,0.007252002931523922
2023-08-29,0.0053655820291772,0.007784425010802067
2023-08-30,0.0059949557017169,0.006843448545489752
2023-08-31,0.0047344610579238,0.005427449064493571
2023-09-01,0.0083234013091633,0.004187141839054434
2023-09-05,0.0042179968193125,0.005285268985910144
2023-09-06,0.0065376722907835,0.005487549001112838
2023-09-07,0.0084677383437904,0.0055842773649725985
2023-09-08,0.0050626903215459,0.006022456026113648
2023-09-11,0.0077947584415867,0.005815938789166498
2023-09-12,0.0051273938127564,0.005704434981869291
2023-09-13,0.0054025981376803,0.005677030519375185
2023-09-14,0.0058878924164999,0.004325613512559055
2023-09-15,0.0058834687998344,0.0049912676842841135
2023-09-18,0.0035042420255822,0.005954156556930142
2023-09-19,0.0048069571401461,0.004645855020584035
2023-09-20,0.0069099893194844,0.003967755317332101
2023-09-21,0.0096072164441142,0.00604511352463171
2023-09-22,0.0068215457446831,0.008563431685218517
2023-09-25,0.0077148814930792,0.007449920456700119
2023-09-26,0.0087139109163411,0.007486280106109322
2023-09-27,0.0085801603416051,0.008561426983311813
2023-09-28,0.0081946352568829,0.007425379331543644
2023-09-29,0.0103823030464747,0.007499887037067032
2023-10-02,0.0087368243481774,0.007834530752970201
2023-10-03,0.0091228605403742,0.008146700823511899
2023-10-04,0.0089971526990166,0.009265520478697439
2023-10-05,0.0071766421048033,0.008023405372165518
2023-10-06,0.0093756631005621,0.008106903369064644
2023-10-09,0.0071857964473267,0.00826461672235386
2023-10-10,0.0058254894893241,0.006791613804338127
2023-10-11,0.006696030717345,0.0063649883293898524
2023-10-12,0.0063340057599881,0.0058250779993053526
2023-10-13,0.0092215873169277,0.006144793251556271
2023-10-16,0.0091093746327506,0.008100538544680963
2023-10-17,0.0090715390160476,0.008282512849037344
2023-10-18,0.0090162476696261,0.00766501339443962
2023-10-19,0.0118091830517847,0.00901649536876455
2023-10-20,0.0085121055638688,0.009073715500327479
2023-10-23,0.0098243923590656,0.009355299503423635
2023-10-24,0.0096636286985278,0.008834603888088653
2023-10-25,0.0090429645121536,0.009361722344334144
2023-10-26,0.0095120912785233,0.0096828340528936
2023-10-27,0.0085421140442239,0.00992378519578014
2023-10-30,0.01094290961379,0.009694316918467994
2023-10-31,0.0066296623064943,0.009409838190547746
2023-11-01,0.0077851177545472,0.00851857803032169
2023-11-02,0.0123868080036529,0.0071790271642596165
2023-11-03,0.0078879011464626,0.00949945525681425
2023-11-06,0.0046927326289392,0.008288441637491376
2023-11-07,0.0045310237259285,0.0044125909387422065
2023-11-08,0.0053355382876049,0.004422558090267865
2023-11-09,0.0074261883369022,0.00471406828581298
2023-11-10,0.0058931988089008,0.00600309282854936
2023-11-13,0.0056098331890236,0.006162774496589426
2023-11-14,0.015057550737392,0.004998533118202112
2023-11-15,0.0057327341596908,0.008068564900837152
2023-11-16,0.0046109149361444,0.007935442495207017
2023-11-17,0.0033479375737085,0.004289538883420852
2023-11-20,0.0038133849169,0.0037518553953917104
2023-11-21,0.0041086495387846,0.004452692397820975
2023-11-22,0.0077395755944547,0.0027826066884643506
2023-11-24,0.0015868535759783,0.005081422810728916
2023-11-27,0.0035583224805806,0.003783931757230143
2023-11-28,0.0044664322136639,0.0028615342617455248
2023-11-29,0.0077224117590799,0.003711275798598238
2023-11-30,0.0065793689361047,0.004988571106604974
2023-12-01,0.0059397013042887,0.005263469466617306
2023-12-04,0.0069412303996036,0.005330338746007535
2023-12-05,0.0069003071930594,0.005749241801164706
2023-12-06,0.0064964311977282,0.003603859939701445
2023-12-07,0.0063324248480822,0.005464469982978808
2023-12-08,0.0056774322003987,0.005620368942391769
2023-12-11,0.0035669074633137,0.004909513699961621
2023-12-12,0.0039947099488818,0.0038461791953483416
2023-12-13,0.007220973616336,0.003942878187919712
2023-12-14,0.008264424026238,0.005274591735914886
2023-12-15,0.0053356218591363,0.005842794774243948
