,Realized Volatility,Predicted Volatility
2023-06-07,0.0055097123444245,0.005336942832456639
2023-06-08,0.0036831386818406,0.005277691525212324
2023-06-09,0.0055698651549678,0.0043058574235884176
2023-06-12,0.0039582237161233,0.004519522760084052
2023-06-13,0.0066093654326361,0.005234008751253369
2023-06-14,0.0086331509099914,0.005262528184903789
2023-06-15,0.006047054659061,0.007178036241558561
2023-06-16,0.0068731197156476,0.006168458069726598
2023-06-20,0.0054071984039473,0.005900214111646873
2023-06-21,0.0062414731392971,0.005195362308884307
2023-06-22,0.0059824726758008,0.005915319556158257
2023-06-23,0.0084388773012128,0.005729885669330639
2023-06-26,0.0048166089401087,0.006476079316011814
2023-06-27,0.0050037951691703,0.00497184297860505
2023-06-28,0.0063467654384037,0.005049649426193104
2023-06-29,0.0044219711429785,0.005325455106109875
2023-06-30,0.0091621469365063,0.005400579667147988
2023-07-03,0.0017428391968392,0.006688718276384408
2023-07-05,0.0047481843406192,0.0047529432387151335
2023-07-06,0.0108612005045433,0.00486082426061624
2023-07-07,0.0046297119875068,0.007142818851324538
2023-07-10,0.0043787833322243,0.005746660529746483
2023-07-11,0.0057128551646038,0.005220950789766743
2023-07-12,0.0096267375665493,0.005606595782431018
2023-07-13,0.0060827734223448,0.006981404102218176
2023-07-14,0.0046886747630703,0.0063244877393555
2023-07-17,0.0030976851707814,0.005044611474736743
2023-07-18,0.0037850676203347,0.004402913634049367
2023-07-19,0.0051515142682314,0.00416418377929441
2023-07-20,0.0045186156608063,0.004743514009386785
2023-07-21,0.0059553053963746,0.005612580267342278
2023-07-24,0.0060537445103625,0.0052794729525302685
2023-07-25,0.0029840240372187,0.005715819766696735
2023-07-26,0.0072603151493528,0.004735813136336932
2023-07-27,0.0102693277482008,0.00587728416410955
2023-07-28,0.0089506637896952,0.008090130318519585
2023-07-31,0.0044984282466561,0.007748216348403219
2023-08-01,0.0044462012065194,0.00542020784858655
2023-08-02,0.0098719178148208,0.005247834340777539
2023-08-03,0.0071926324254093,0.00793071966418541
2023-08-04,0.0089368825659004,0.006609285598769901
2023-08-07,0.0076456790742925,0.007902703399974773
2023-08-08,0.0083413094328805,0.00737758460993731
2023-08-09,0.0055592301573657,0.007554297103142658
2023-08-10,0.0112115159252921,0.006115933897105748
2023-08-11,0.0071736381085083,0.007757255235393561
2023-08-14,0.0045995946442805,0.007257734157292948
2023-08-15,0.0069078020592565,0.005888165061118404
2023-08-16,0.0064665053492335,0.00675715716096129
2023-08-17,0.0066709262158877,0.0061811307832335596
2023-08-18,0.0079471257950126,0.006575486053848491
2023-08-21,0.0065886794998806,0.007093123712265171
2023-08-22,0.0067706052230866,0.006741553702679444
2023-08-23,0.0051333671194706,0.006531314704782672
2023-08-24,0.006712223447997,0.005622055184157046
2023-08-25,0.0112729786605388,0.0071016207429220315
2023-08-28,0.0082802002172657,0.008088595778074711
2023-08-29,0.0053655820291772,0.008136337894336279
2023-08-30,0.0059949557017169,0.005993724641162104
2023-08-31,0.0047344610579238,0.00534529039547576
2023-09-01,0.0083234013091633,0.005229531490670006
2023-09-05,0.0042179968193125,0.006347668268283225
2023-09-06,0.0065376722907835,0.005515635206516722
2023-09-07,0.0084677383437904,0.0059464728236800525
2023-09-08,0.0050626903215459,0.006483875372187028
2023-09-11,0.0077947584415867,0.005756959682925646
2023-09-12,0.0051273938127564,0.006022302437614636
2023-09-13,0.0054025981376803,0.005325403352521596
2023-09-14,0.0058878924164999,0.004649546029526586
2023-09-15,0.0058834687998344,0.005553430273136838
2023-09-18,0.0035042420255822,0.006133476883217472
2023-09-19,0.0048069571401461,0.004626608659795265
2023-09-20,0.0069099893194844,0.004669115760740549
2023-09-21,0.0096072164441142,0.005856483188980001
2023-09-22,0.0068215457446831,0.008203541469248652
2023-09-25,0.0077148814930792,0.0067890576571168594
2023-09-26,0.0087139109163411,0.007450974298003264
2023-09-27,0.0085801603416051,0.008830247204124755
2023-09-28,0.0081946352568829,0.008187652999585507
2023-09-29,0.0103823030464747,0.007473543977063902
2023-10-02,0.0087368243481774,0.008549171461033114
2023-10-03,0.0091228605403742,0.00831960660895694
2023-10-04,0.0089971526990166,0.009744369249054419
2023-10-05,0.0071766421048033,0.008306850846128148
2023-10-06,0.0093756631005621,0.007598970141928132
2023-10-09,0.0071857964473267,0.008997420775997867
2023-10-10,0.0058254894893241,0.007684500565261143
2023-10-11,0.006696030717345,0.006111935971343971
2023-10-12,0.0063340057599881,0.0069327960368879464
2023-10-13,0.0092215873169277,0.006329132933324513
2023-10-16,0.0091093746327506,0.007750603253931024
2023-10-17,0.0090715390160476,0.008215634023693958
2023-10-18,0.0090162476696261,0.00821773801563813
2023-10-19,0.0118091830517847,0.009015612918373285
2023-10-20,0.0085121055638688,0.009848532006506221
2023-10-23,0.0098243923590656,0.009431696983907317
2023-10-24,0.0096636286985278,0.008521284602387599
2023-10-25,0.0090429645121536,0.009239867946097503
2023-10-26,0.0095120912785233,0.010050127284258744
2023-10-27,0.0085421140442239,0.010141035549191477
2023-10-30,0.01094290961379,0.009138370557471897
2023-10-31,0.0066296623064943,0.009480916764665432
2023-11-01,0.0077851177545472,0.0074486088885042726
2023-11-02,0.0123868080036529,0.007152939825592879
2023-11-03,0.0078879011464626,0.010081666494774252
2023-11-06,0.0046927326289392,0.007860211449443395
2023-11-07,0.0045310237259285,0.006364855120385389
2023-11-08,0.0053355382876049,0.005279195898451064
2023-11-09,0.0074261883369022,0.005114926062980789
2023-11-10,0.0058931988089008,0.006432505233837597
2023-11-13,0.0056098331890236,0.0065974997786275545
2023-11-14,0.015057550737392,0.00523800212566072
2023-11-15,0.0057327341596908,0.009397489003525319
2023-11-16,0.0046109149361444,0.0068774495295834195
2023-11-17,0.0033479375737085,0.0052965395797575695
2023-11-20,0.0038133849169,0.004543159896318357
2023-11-21,0.0041086495387846,0.004424155568482788
2023-11-22,0.0077395755944547,0.005385652414383412
2023-11-24,0.0015868535759783,0.005715643879937367
2023-11-27,0.0035583224805806,0.004006168512020214
2023-11-28,0.0044664322136639,0.003915935049250322
2023-11-29,0.0077224117590799,0.004521000619173938
2023-11-30,0.0065793689361047,0.005395631867350136
2023-12-01,0.0059397013042887,0.006109193171065354
2023-12-04,0.0069412303996036,0.00569117494089003
2023-12-05,0.0069003071930594,0.006386710870664555
2023-12-06,0.0064964311977282,0.006893663154441792
2023-12-07,0.0063324248480822,0.006282077271718245
2023-12-08,0.0056774322003987,0.00576066337824324
2023-12-11,0.0035669074633137,0.005089874704696205
2023-12-12,0.0039947099488818,0.004328162054544258
2023-12-13,0.007220973616336,0.004054674942975594
2023-12-14,0.008264424026238,0.006377509823529797
2023-12-15,0.0053356218591363,0.006574644935120632
2023-12-18,0.0046070850199445,0.0047991287837282365
2023-12-19,0.0031573712217091,0.005594690933021024
2023-12-20,0.0069798103115515,0.004740714019508047
2023-12-21,0.0106097123354867,0.006675408093820871
2023-12-22,0.0051640763797667,0.00826367924962416
2023-12-26,0.0031964295704063,0.0054415653058392
2023-12-27,0.0041192912404553,0.004273345359158352
2023-12-28,0.0031881532053261,0.004470393899735232
2023-12-29,0.0041046665399709,0.004167478779135787
