,Realized Volatility,Realized Volatility_lag_1,Realized Volatility_lag_2,ADS_lag_1,ADS_lag_2,US Policy Index_lag_1,US Policy Index_lag_2,VIX_lag_1,VIX_lag_2,Volume_lag_1,Volume_lag_2,Sentiment Score_lag_1,Sentiment Score_lag_2,Dollar_index_ret_lag_1,Dollar_index_ret_lag_2,term_spread_ret_lag_1,term_spread_ret_lag_2,13w TB_ret_lag_1,13w TB_ret_lag_2,Abs Return_lag_1,Abs Return_lag_2
2018-01-17,0.0041801281361251,0.0056312551746341,0.0032101947220205,-0.437476,-0.419366,61.57,107.69,11.65999984741211,10.15999984741211,4362880000.0,3587220000.0,0.0833756249043775,0.062529216313807,-0.0063961601948182,-0.009626999795694,0.024250130508095,0.0281404126298793,-0.0106952791167311,0.004976881636204,0.0034264770867087,0.0066768231102203
2018-01-18,0.0046273959872278,0.0041801281361251,0.0056312551746341,-0.43735,-0.437476,61.83,61.57,11.90999984741211,11.65999984741211,3790340000.0,4362880000.0,0.0596422813596004,0.0833756249043775,0.0016581170617713,-0.0063961601948182,0.0195984118487775,0.024250130508095,0.0142351025356305,-0.0106952791167311,0.0093848932835326,0.0034264770867087
2018-01-19,0.0035955313059392,0.0046273959872278,0.0041801281361251,-0.435263,-0.43735,115.86,61.83,12.220000267028809,11.90999984741211,3703300000.0,3790340000.0,0.0990507462723591,0.0596422813596004,-0.0004419014137869,0.0016581170617713,0.0262111983176412,0.0195984118487775,-0.007092221713653,0.0142351025356305,0.0015675747406123,0.0093848932835326
2018-01-22,0.0035159301314621,0.0035955313059392,0.0046273959872278,-0.431214,-0.435263,88.34,115.86,11.270000457763672,12.220000267028809,3724230000.0,3703300000.0,0.0722231382778063,0.0990507462723591,0.0007731783114749,-0.0004419014137869,0.0274796427702901,0.0262111983176412,-0.0014244833414504,-0.007092221713653,0.0042755756828548,0.0015675747406123
2018-01-23,0.0032428712779439,0.0035159301314621,0.0035955313059392,-0.40745,-0.431214,110.72,88.34,11.029999732971191,11.270000457763672,3489480000.0,3724230000.0,0.0610162951837551,0.0722231382778063,-0.0018787447400332,0.0007731783114749,0.0361254746132321,0.0274796427702901,-0.0093090622299549,-0.0014244833414504,0.0080555710605464,0.0042755756828548
2018-01-24,0.00613334179797,0.0032428712779439,0.0035159301314621,-0.395877,-0.40745,74.52,110.72,11.100000381469728,11.029999732971191,3541140000.0,3489480000.0,0.042207593866363,0.0610162951837551,-0.0031021382363367,-0.0018787447400332,-0.0606245870331454,0.0361254746132321,0.0164113580771658,-0.0093090622299549,0.0022177766104456,0.0080555710605464
2018-01-25,0.0055133409750149,0.00613334179797,0.0032428712779439,-0.382499,-0.395877,93.27,74.52,11.470000267028809,11.100000381469728,4079270000.0,3541140000.0,0.0353532790851885,0.042207593866363,-0.0101490153779023,-0.0031021382363367,0.0225610368768403,-0.0606245870331454,-0.0021254142110067,0.0164113580771658,0.0004614845440547,0.0022177766104456
2018-01-26,0.003016971068045,0.0055133409750149,0.00613334179797,-0.367312,-0.382499,77.97,93.27,11.579999923706056,11.470000267028809,3873100000.0,4079270000.0,0.1007294335613798,0.0353532790851885,0.0020156816087156,-0.0101490153779023,-0.0038872238754407,0.0225610368768403,-0.012129981127308,-0.0021254142110067,0.0004896599075187,0.0004614845440547
2018-01-29,0.0047275122283602,0.003016971068045,0.0055133409750149,-0.350309,-0.367312,110.0,77.97,11.079999923706056,11.579999923706056,3474680000.0,3873100000.0,0.0288616682190074,0.1007294335613798,-0.0035862382542672,0.0020156816087156,0.0521691975551123,-0.0038872238754407,-0.0035958292603662,-0.012129981127308,0.0115760432441749,0.0004896599075187
2018-01-30,0.0059101418339866,0.0047275122283602,0.003016971068045,-0.288371,-0.350309,85.23,110.0,13.84000015258789,11.079999923706056,3587420000.0,3474680000.0,0.0592395301785821,0.0288616682190074,0.0026908623419482,-0.0035862382542672,0.0345173868381252,0.0521691975551123,-0.009410139211101,-0.0035958292603662,0.006692586317199,0.0115760432441749
2018-01-31,0.0057198585205647,0.0059101418339866,0.0047275122283602,-0.264097,-0.288371,68.45,85.23,14.789999961853027,13.84000015258789,4012070000.0,3587420000.0,0.0382772328861266,0.0592395301785821,-0.0013444833082702,0.0026908623419482,-0.0345173868381252,0.0345173868381252,0.0357180491398219,-0.009410139211101,0.0108319446083538,0.006692586317199
2018-02-01,0.0057809196453473,0.0057198585205647,0.0059101418339866,-0.238,-0.264097,71.84,68.45,13.539999961853027,14.789999961853027,4276270000.0,4012070000.0,0.0441204584100308,0.0382772328861266,-0.000673005724045,-0.0013444833082702,0.0110294911474082,-0.0345173868381252,0.0035026273336773,0.0357180491398219,0.000701244915492,0.0108319446083538
2018-02-02,0.0083759018330719,0.0057809196453473,0.0057198585205647,-0.210068,-0.238,49.78,71.84,13.470000267028809,13.539999961853027,3977380000.0,4276270000.0,0.0729105863208524,0.0441204584100308,-0.0051743545854655,-0.000673005724045,0.0109092751601119,0.0110294911474082,0.0159559422096428,0.0035026273336773,0.0009563650359318,0.000701244915492
2018-02-05,0.0213349460587553,0.0083759018330719,0.0057809196453473,-0.183473,-0.210068,61.2,49.78,17.309999465942383,13.470000267028809,4340220000.0,3977380000.0,0.0430378344195047,0.0729105863208524,0.0059594126317326,-0.0051743545854655,0.0381419748493369,0.0109092751601119,-0.0020667604838729,0.0159559422096428,0.0217636251435819,0.0009563650359318
2018-02-06,0.0257917008893946,0.0213349460587553,0.0083759018330719,-0.111365,-0.183473,145.79,61.2,37.31999969482422,17.309999465942383,5310840000.0,4340220000.0,0.0266481217196832,0.0430378344195047,0.0039161572121028,0.0059594126317326,-0.0777968721783666,0.0381419748493369,0.0055020063310005,-0.0020667604838729,0.0416358630287276,0.0217636251435819
2018-02-07,0.0140433770948799,0.0257917008893946,0.0213349460587553,-0.0895356,-0.111365,92.59,145.79,29.979999542236328,37.31999969482422,5917350000.0,5310840000.0,0.0661340177020736,0.0266481217196832,0.0004465031476333,0.0039161572121028,-0.0412925735431504,-0.0777968721783666,0.0203673644757714,0.0055020063310005,0.0175532400483441,0.0416358630287276
2018-02-08,0.0190795256179497,0.0140433770948799,0.0257917008893946,-0.0687554,-0.0895356,58.29,92.59,27.729999542236328,29.979999542236328,4646300000.0,5917350000.0,0.0253836474751471,0.0661340177020736,0.0074507523332083,0.0004465031476333,0.0289877405642021,-0.0412925735431504,0.0179824693944367,0.0203673644757714,0.0052001307480917,0.0175532400483441
2018-02-09,0.0252847895835223,0.0190795256179497,0.0140433770948799,-0.049016,-0.0687554,89.29,58.29,33.459999084472656,27.729999542236328,5333840000.0,4646300000.0,0.0806602660473959,0.0253836474751471,-0.0003324148557827,0.0074507523332083,0.0028530887131515,0.0289877405642021,0.0,0.0179824693944367,0.0381193623106501,0.0052001307480917
2018-02-12,0.0128795387394114,0.0252847895835223,0.0190795256179497,-0.0303098,-0.049016,82.68,89.29,29.059999465942383,33.459999084472656,5690110000.0,5333840000.0,0.0779844610305974,0.0806602660473959,0.0023246711939369,-0.0003324148557827,-0.0606840088765411,0.0028530887131515,0.0065789649063572,0.0,0.0148516629446911,0.0381193623106501
2018-02-13,0.0084342379014822,0.0128795387394114,0.0252847895835223,0.0193798,-0.0303098,80.89,82.68,25.61000061035156,29.059999465942383,4069220000.0,5690110000.0,0.1003159372875148,0.0779844610305974,-0.0025463988848285,0.0023246711939369,0.028843413342897,-0.0606840088765411,0.0065359648687735,0.0065789649063572,0.0136482590487273,0.0148516629446911
2018-02-14,0.0099494877005049,0.0084342379014822,0.0128795387394114,0.0334196,0.0193798,104.55,80.89,24.96999931335449,25.61000061035156,3503540000.0,4069220000.0,0.1154872699232648,0.1003159372875148,-0.0056695404767783,-0.0025463988848285,-0.041026390169959,0.028843413342897,0.0225452934750457,0.0065359648687735,0.0027712775193083,0.0136482590487273
2018-02-15,0.0085762035089704,0.0099494877005049,0.0084342379014822,0.046157,0.0334196,107.01,104.55,19.26000022888184,24.96999931335449,4011940000.0,3503540000.0,0.0719860752962334,0.1154872699232648,-0.0064869280450315,-0.0056695404767783,0.107401500931361,-0.041026390169959,-0.0128207526017218,0.0225452934750457,0.013371900846691,0.0027712775193083
2018-02-16,0.0084918823182957,0.0085762035089704,0.0099494877005049,0.057597,0.046157,88.63,107.01,19.1299991607666,19.26000022888184,3696140000.0,4011940000.0,0.1213149972976847,0.0719860752962334,-0.0059648639116805,-0.0064869280450315,-0.0138571302933628,0.107401500931361,0.0064308844141964,-0.0128207526017218,0.0119404623608248,0.013371900846691
2018-02-20,0.0076070201636372,0.0084918823182957,0.0085762035089704,0.067744,0.057597,80.52,88.63,19.459999084472656,19.1299991607666,3646920000.0,3696140000.0,0.0326454228286587,0.1213149972976847,0.0057403742650871,-0.0059648639116805,-0.0178326389586962,-0.0138571302933628,0.0063898681875254,0.0064308844141964,0.0003587286402753,0.0119404623608248
2018-02-21,0.0087965596744375,0.0076070201636372,0.0084918823182957,0.0958783,0.067744,80.15,80.52,20.600000381469727,19.459999084472656,3646920000.0,3646920000.0,0.0784424377053641,0.0326454228286587,0.0069344059064055,0.0057403742650871,0.0178326389586961,-0.0178326389586962,0.0019089422056372,0.0063898681875254,0.0060202225758322,0.0003587286402753
2018-02-22,0.0098245055509769,0.0087965596744375,0.0076070201636372,0.100014,0.0958783,95.81,80.15,20.020000457763672,20.600000381469727,3789040000.0,3646920000.0,0.0206856213546105,0.0784424377053641,0.0040044614606594,0.0069344059064055,-0.0037280444769894,0.0178326389586961,0.0220066006913519,0.0019089422056372,0.0053346061051322,0.0060202225758322
2018-02-23,0.0065619584299272,0.0098245055509769,0.0087965596744375,0.103009,0.100014,50.25,95.81,18.71999931335449,20.020000457763672,3720620000.0,3789040000.0,0.0559937050608816,0.0206856213546105,-0.0036701573499754,0.0040044614606594,-0.0226637951533709,-0.0037280444769894,-0.0018674272004068,0.0220066006913519,0.0009286786607027,0.0053346061051322
2018-02-26,0.0055855774480083,0.0065619584299272,0.0098245055509769,0.104862,0.103009,55.72,50.25,16.489999771118164,18.71999931335449,3200360000.0,3720620000.0,0.0593957010829853,0.0559937050608816,0.0014473893904171,-0.0036701573499754,-0.0330126297424356,-0.0226637951533709,0.0,-0.0018674272004068,0.0159955278079532,0.0009286786607027
2018-02-27,0.0089546755529874,0.0055855774480083,0.0065619584299272,0.104259,0.104862,68.6,55.72,15.800000190734863,16.489999771118164,3436590000.0,3200360000.0,0.0015092870734208,0.0593957010829853,-0.0006677524968507,0.0014473893904171,-0.0139166643455603,-0.0330126297424356,0.0018674272004068,0.0,0.0115827429086153,0.0159955278079532
2018-02-28,0.0087663459409215,0.0089546755529874,0.0055855774480083,0.102902,0.104259,52.64,68.6,18.59000015258789,15.800000190734863,3752070000.0,3436590000.0,0.112351372706772,0.0015092870734208,0.0059940340925131,-0.0006677524968507,0.0344351263935113,-0.0139166643455603,0.0166516028501681,0.0018674272004068,0.0128100117343479,0.0115827429086153
2018-03-01,0.0153487456766994,0.0087663459409215,0.0089546755529874,0.101078,0.102902,46.68,52.64,19.850000381469727,18.59000015258789,4244570000.0,3752070000.0,0.0358309893640255,0.112351372706772,0.0027628906155299,0.0059940340925131,-0.0019359687133508,0.0344351263935113,-0.0104519610187497,0.0166516028501681,0.011253758063347,0.0128100117343479
2018-03-02,0.0109100121950894,0.0153487456766994,0.0087663459409215,0.0987864,0.101078,69.3,46.68,22.46999931335449,19.850000381469727,4514490000.0,4244570000.0,0.0569749890104898,0.0358309893640255,-0.0032056725074198,0.0027628906155299,-0.0466123531854634,-0.0019359687133508,-0.0174568002726256,-0.0104519610187497,0.0137478209003015,0.011253758063347
2018-03-05,0.0076706839053527,0.0109100121950894,0.0153487456766994,0.0973321,0.0987864,39.63,69.3,19.59000015258789,22.46999931335449,3891250000.0,4514490000.0,0.0186414786032491,0.0569749890104898,-0.0042161079751845,-0.0032056725074198,0.0329534308716326,-0.0466123531854634,0.0093897312408004,-0.0174568002726256,0.0054140692768552,0.0137478209003015
2018-03-06,0.0067816014303711,0.0076706839053527,0.0109100121950894,0.097234,0.0973321,148.37,39.63,18.729999542236328,19.59000015258789,3733640000.0,3891250000.0,0.0725972522952052,0.0186414786032491,0.00155537623097,-0.0042161079751845,0.0009819990660151,0.0329534308716326,0.0123840473159295,0.0093897312408004,0.0110865061144835,0.0054140692768552
2018-03-07,0.0068535494495173,0.0067816014303711,0.0076706839053527,0.0976181,0.097234,133.87,148.37,18.36000061035156,18.729999542236328,3389030000.0,3733640000.0,0.094745479580467,0.0725972522952052,-0.0051196447133907,0.00155537623097,-0.0168238296856968,0.0009819990660151,0.0110160273365587,0.0123840473159295,0.0026425718778806,0.0110865061144835
2018-03-08,0.0065897360965779,0.0068535494495173,0.0067816014303711,0.0980853,0.0976181,87.33,133.87,17.760000228881836,18.36000061035156,3406690000.0,3389030000.0,0.089223862625378,0.094745479580467,0.0002231021188336,-0.0051196447133907,-0.0029985240752647,-0.0168238296856968,0.0042514303446187,0.0110160273365587,0.0004362769878097,0.0026425718778806
2018-03-09,0.0037841392940844,0.0065897360965779,0.0068535494495173,0.0986356,0.0980853,57.0,87.33,16.540000915527344,17.760000228881836,3206040000.0,3406690000.0,0.0284571731578179,0.089223862625378,0.0053405039171789,0.0002231021188336,-0.0010015492076522,-0.0029985240752647,-0.0091324749465319,0.0042514303446187,0.0043578793329173,0.0004362769878097
2018-03-12,0.0053291535140777,0.0037841392940844,0.0065897360965779,0.0992693,0.0986356,132.57,57.0,14.640000343322754,16.540000915527344,3376870000.0,3206040000.0,0.0431556561364017,0.0284571731578179,-0.0003330160270923,0.0053405039171789,0.0208239029686138,-0.0010015492076522,0.0,-0.0091324749465319,0.0171543334968779,0.0043578793329173
2018-03-13,0.0070080945676818,0.0053291535140777,0.0037841392940844,0.101985,0.0992693,107.4,132.57,15.779999732971191,14.640000343322754,3216960000.0,3376870000.0,0.0047348251405332,0.0431556561364017,-0.0021111715632495,-0.0003330160270923,-0.0268539946910321,0.0208239029686138,0.0048810446019132,0.0,0.0011096010345638,0.0171543334968779
2018-03-14,0.0081217732125784,0.0070080945676818,0.0053291535140777,0.103577,0.101985,54.85,107.4,16.350000381469727,15.779999732971191,3324290000.0,3216960000.0,0.0229521358937646,0.0047348251405332,-0.0026731788789456,-0.0021111715632495,-0.0538431548047872,-0.0268539946910321,0.0282047196749816,0.0048810446019132,0.0065172172137177,0.0011096010345638
2018-03-15,0.0054295071515887,0.0081217732125784,0.0070080945676818,0.105566,0.103577,79.61,54.85,17.229999542236328,16.350000381469727,3394630000.0,3324290000.0,0.0501780000807281,0.0229521358937646,0.0004459554712258,-0.0026731788789456,-0.0569083145019183,-0.0538431548047872,0.0164322924099372,0.0282047196749816,0.0055775910062541,0.0065172172137177
2018-03-16,0.0043193812955555,0.0054295071515887,0.0081217732125784,0.107952,0.105566,43.98,79.61,16.59000015258789,17.229999542236328,3543710000.0,3394630000.0,0.0435382496596094,0.0501780000807281,0.0048932754484273,0.0004459554712258,0.0011255452229754,-0.0569083145019183,0.0086931786429973,0.0164322924099372,0.0008840977594781,0.0055775910062541
2018-03-19,0.0079543598405379,0.0043193812955555,0.0054295071515887,0.110736,0.107952,110.96,43.98,15.800000190734863,16.59000015258789,5429140000.0,3543710000.0,0.0420025298873411,0.0435382496596094,0.0009979927192423,0.0048932754484273,0.0200452233239753,0.0011255452229754,0.0028810132996419,0.0086931786429973,0.0012767793433949,0.0008840977594781
2018-03-20,0.0057961815868735,0.0079543598405379,0.0043193812955555,0.121223,0.110736,74.64,110.96,19.020000457763672,15.800000190734863,3327460000.0,5429140000.0,0.0417621999401533,0.0420025298873411,-0.0036640447599499,0.0009979927192423,0.0076880884089828,0.0200452233239753,-0.0057703508248959,0.0028810132996419,0.0138733003201454,0.0012767793433949
2018-03-21,0.0078721071507406,0.0057961815868735,0.0079543598405379,0.12508,0.121223,79.32,74.64,18.200000762939453,19.020000457763672,3272590000.0,3327460000.0,0.0781101815120976,0.0417621999401533,0.0052144258558511,-0.0036640447599499,0.0097987321475948,0.0076880884089828,0.0172121121641698,-0.0057703508248959,0.0015211649234838,0.0138733003201454
2018-03-22,0.0107112691072533,0.0078721071507406,0.0057961815868735,0.129076,0.12508,55.83,79.32,17.860000610351562,18.200000762939453,3434780000.0,3272590000.0,0.0058529417894239,0.0781101815120976,-0.0065501645493128,0.0052144258558511,0.0680534020667261,0.0097987321475948,-0.0276834156623524,0.0172121121641698,0.0018492737110793,0.0015211649234838
2018-03-23,0.0124264616367653,0.0107112691072533,0.0078721071507406,0.133213,0.129076,57.36,55.83,23.34000015258789,17.860000610351562,3765460000.0,3434780000.0,0.0459969471478765,0.0058529417894239,0.0008906906770818,-0.0065501645493128,-0.0402738131903591,0.0680534020667261,-0.0159154963135669,-0.0276834156623524,0.0255251647241483,0.0018492737110793
2018-03-26,0.0132874508226747,0.0124264616367653,0.0107112691072533,0.137492,0.133213,66.64,57.36,24.8700008392334,23.34000015258789,3829380000.0,3765460000.0,0.050767924434108,0.0459969471478765,-0.0046848737308934,0.0008906906770818,-0.0277794597222123,-0.0402738131903591,0.0029664781956211,-0.0159154963135669,0.0212398177005315,0.0255251647241483
2018-03-27,0.0163972333977107,0.0132874508226747,0.0124264616367653,0.151876,0.137492,89.77,66.64,21.030000686645508,24.8700008392334,3538080000.0,3829380000.0,0.0723777477840753,0.050767924434108,-0.0045946588289341,-0.0046848737308934,0.007555189854565,-0.0277794597222123,0.010020761200976,0.0029664781956211,0.0175217428248948,0.0212398177005315
2018-03-28,0.009809083451025,0.0163972333977107,0.0132874508226747,0.158095,0.151876,22.48,89.77,22.5,21.030000686645508,3761320000.0,3538080000.0,0.0284072202542987,0.0723777477840753,0.0038117082515711,-0.0045946588289341,-0.0946652219956159,0.007555189854565,0.0162888979404062,0.010020761200976,0.0029017471080112,0.0175217428248948
2018-04-02,0.0133733391579291,0.009809083451025,0.0163972333977107,0.165142,0.158095,26.48,22.48,22.8700008392334,22.5,3875720000.0,3761320000.0,0.0261171311592426,0.0284072202542987,0.0076910016387542,0.0038117082515711,0.0551863938161855,-0.0946652219956159,-0.0221712620685783,0.0162888979404062,0.0139559577573574,0.0029017471080112
2018-04-03,0.0114384948086275,0.0133733391579291,0.009809083451025,0.211163,0.165142,167.71,26.48,23.6200008392334,22.8700008392334,3635780000.0,3875720000.0,0.0402111215754433,0.0261171311592426,-0.0001109822532044,0.0076910016387542,-0.0318207280321501,0.0551863938161855,-0.007104875268425,-0.0221712620685783,0.0126716990323992,0.0139559577573574
2018-04-04,0.0092856068600857,0.0114384948086275,0.0133733391579291,0.219744,0.211163,88.73,167.71,21.100000381469727,23.6200008392334,3395840000.0,3635780000.0,0.0580504386209682,0.0402111215754433,0.001664287723785,-0.0001109822532044,0.0284594903267957,-0.0318207280321501,0.0176683573499188,-0.007104875268425,0.011541873307683,0.0126716990323992
2018-04-05,0.0115843038127459,0.0092856068600857,0.0114384948086275,0.227425,0.219744,52.9,88.73,20.059999465942383,21.100000381469727,3369230000.0,3395840000.0,0.0270046694423471,0.0580504386209682,-0.0006653827439911,0.001664287723785,0.0514054465088091,0.0284594903267957,-0.0266209602139856,0.0176683573499188,0.0067715883277872,0.011541873307683
2018-04-09,0.0105204516234808,0.0115843038127459,0.0092856068600857,0.234209,0.227425,109.08,52.9,18.940000534057617,20.059999465942383,3230430000.0,3369230000.0,0.0432307318608442,0.0270046694423471,0.0035437434375483,-0.0006653827439911,0.0283783490899095,0.0514054465088091,0.0041878431640339,-0.0266209602139856,0.0222571060472571,0.0067715883277872
2018-04-10,0.0086806107235307,0.0105204516234808,0.0115843038127459,0.252421,0.234209,275.14,109.08,21.770000457763672,18.940000534057617,3076140000.0,3230430000.0,0.0704387267995001,0.0432307318608442,-0.0068774842612835,0.0035437434375483,-0.0412538971091206,0.0283783490899095,0.0,0.0041878431640339,0.0164475644310432,0.0222571060472571
2018-04-11,0.0070686620529198,0.0086806107235307,0.0105204516234808,0.254761,0.252421,56.17,275.14,20.46999931335449,21.770000457763672,3579130000.0,3076140000.0,0.0503107405036584,0.0704387267995001,-0.0027866039344482,-0.0068774842612835,0.0043101673951869,-0.0412538971091206,0.0118696349684581,0.0,0.0054613492426298,0.0164475644310432
2018-04-12,0.007889988167456,0.0070686620529198,0.0086806107235307,0.25622,0.254761,79.88,56.17,20.239999771118164,20.46999931335449,3054520000.0,3579130000.0,0.0325021451169389,0.0503107405036584,-0.0002232266531842,-0.0027866039344482,-0.00323104339702,0.0043101673951869,-0.0011806928486877,0.0118696349684581,0.0082015249526043,0.0054613492426298
2018-04-16,0.0040620320331665,0.007889988167456,0.0070686620529198,0.256799,0.25622,190.11,79.88,18.489999771118164,20.239999771118164,3045330000.0,3054520000.0,0.0869119074424707,0.0325021451169389,0.0020075882884048,-0.0002232266531842,0.0412103073854709,-0.00323104339702,0.00706305697686,-0.0011806928486877,0.0028606299732599,0.0082015249526043
2018-04-17,0.0047526693285646,0.0040620320331665,0.007889988167456,0.248907,0.256799,65.26,190.11,16.559999465942383,18.489999771118164,3020740000.0,3045330000.0,0.1036477637129721,0.0869119074424707,-0.0035718275978442,0.0020075882884048,0.004132307256853,0.0412103073854709,0.0046811179533215,0.00706305697686,0.0105122582251954,0.0028606299732599
2018-04-18,0.0060050236956047,0.0047526693285646,0.0040620320331665,0.242279,0.248907,65.55,65.26,15.25,16.559999465942383,3286190000.0,3020740000.0,0.0224182767431693,0.1036477637129721,0.0010058267338668,-0.0035718275978442,-0.0496668902540236,0.004132307256853,0.024222600341717,0.0046811179533215,0.000871668968745,0.0105122582251954
2018-04-19,0.0072225911171717,0.0060050236956047,0.0047526693285646,0.233365,0.242279,71.44,65.55,15.600000381469728,15.25,3412030000.0,3286190000.0,0.0295074510321385,0.0224182767431693,0.0011165135005621,0.0010058267338668,0.0403451625062327,-0.0496668902540236,0.0085106816089484,0.024222600341717,0.0057166073833371,0.000871668968745
2018-04-23,0.0118639541584583,0.0072225911171717,0.0060050236956047,0.222161,0.233365,46.61,71.44,15.960000038146973,15.600000381469728,3375120000.0,3412030000.0,0.0290420739712926,0.0295074510321385,0.0035642684824207,0.0011165135005621,0.0165122768458133,0.0403451625062327,0.0073177987922815,0.0085106816089484,0.0085392838807243,0.0057166073833371
2018-04-24,0.0100281219114548,0.0118639541584583,0.0072225911171717,0.155703,0.222161,66.91,46.61,16.34000015258789,15.960000038146973,3030390000.0,3375120000.0,0.0397394215560391,0.0290420739712926,0.0110571667558114,0.0035642684824207,0.0586357856163867,0.0165122768458133,0.0,0.0073177987922815,0.0134638626278204,0.0085392838807243
2018-04-25,0.006151541850815,0.0100281219114548,0.0118639541584583,0.135673,0.155703,35.09,66.91,18.020000457763672,16.34000015258789,3716020000.0,3030390000.0,0.0763679930955585,0.0397394215560391,-0.0018711776875232,0.0110571667558114,-0.0474395815873638,0.0586357856163867,0.022186135984028,0.0,0.001793817689898,0.0134638626278204
2018-04-26,0.0057875786859546,0.006151541850815,0.0100281219114548,0.114667,0.135673,108.69,35.09,17.84000015258789,18.020000457763672,3563680000.0,3716020000.0,0.1058202557882514,0.0763679930955585,0.0043970779571687,-0.0018711776875232,0.0318750334592649,-0.0474395815873638,-0.0043979713428291,0.022186135984028,0.0106021311463401,0.001793817689898
2018-04-30,0.0068900275925643,0.0057875786859546,0.006151541850815,0.0926767,0.114667,68.42,108.69,16.239999771118164,17.84000015258789,3690920000.0,3563680000.0,0.1396384028363922,0.1058202557882514,0.0042685929069644,0.0043970779571687,0.0136322053044925,0.0318750334592649,-0.0166671027111314,-0.0043979713428291,0.0009855189479548,0.0106021311463401
2018-05-01,0.0069195113361864,0.0068900275925643,0.0057875786859546,-0.0053192,0.0926767,86.67,68.42,15.93000030517578,16.239999771118164,3749510000.0,3690920000.0,0.081278354631423,0.1396384028363922,0.0030534242765562,0.0042685929069644,-0.007767044844427,0.0136322053044925,-0.0124014866251124,-0.0166671027111314,0.0023573041106497,0.0009855189479548
2018-05-02,0.0100500134497422,0.0069195113361864,0.0068900275925643,-0.0324008,-0.0053192,101.87,86.67,15.489999771118164,15.93000030517578,3562820000.0,3749510000.0,0.1859424701749006,0.081278354631423,0.0066200321269426,0.0030534242765562,-0.0147276743175481,-0.007767044844427,0.0263099037572272,-0.0124014866251124,0.0071227957432238,0.0023573041106497
2018-05-03,0.0066810653725328,0.0100500134497422,0.0069195113361864,-0.0580718,-0.0324008,95.92,101.87,15.970000267028809,15.489999771118164,4047020000.0,3562820000.0,0.0853672370368371,0.1859424701749006,0.0006488450518002,0.0066200321269426,0.0059171001590465,-0.0147276743175481,-0.0139084171321148,0.0263099037572272,0.0022524799137129,0.0071227957432238
2018-05-07,0.0067264075133135,0.0066810653725328,0.0100500134497422,-0.0823423,-0.0580718,57.16,95.92,15.899999618530272,15.970000267028809,3867530000.0,4047020000.0,0.1140371512003421,0.0853672370368371,-0.0010815323462361,0.0006488450518002,-0.0228751895099101,0.0059171001590465,0.0016792732853428,-0.0139084171321148,0.0127675699099458,0.0022524799137129
2018-05-08,0.0054460333999376,0.0067264075133135,0.0066810653725328,-0.165208,-0.0823423,96.74,57.16,14.75,15.899999618530272,3266810000.0,3867530000.0,0.1023597539381544,0.1140371512003421,0.0036724639586667,-0.0010815323462361,-0.0030228135546201,-0.0228751895099101,0.0027925152315718,0.0016792732853428,0.0003442482512881,0.0127675699099458
2018-05-09,0.0044842496911755,0.0054460333999376,0.0067264075133135,-0.181822,-0.165208,100.02,96.74,14.710000038146973,14.75,3745100000.0,3266810000.0,0.0384447434212644,0.1023597539381544,0.0039813119906647,0.0036724639586667,-0.0183303376626718,-0.0030228135546201,0.0231543172460539,0.0027925152315718,0.0095870226633395,0.0003442482512881
2018-05-10,0.004540643919632,0.0044842496911755,0.0054460333999376,-0.196691,-0.181822,62.2,100.02,13.420000076293944,14.710000038146973,3913650000.0,3745100000.0,0.0555736176106992,0.0384447434212644,-0.0008594954276525,0.0039813119906647,0.0203465616246971,-0.0183303376626718,0.0054347907043154,0.0231543172460539,0.0092572926685149,0.0095870226633395
2018-05-14,0.0062762845117803,0.004540643919632,0.0044842496911755,-0.209821,-0.196691,74.02,62.2,13.229999542236328,13.420000076293944,3380640000.0,3913650000.0,0.0950690897825307,0.0555736176106992,-0.0042005488499068,-0.0008594954276525,-0.0050480819726666,0.0203465616246971,0.0,0.0054347907043154,0.0017832969291192,0.0092572926685149
2018-05-15,0.0040248986010803,0.0062762845117803,0.004540643919632,-0.245174,-0.209821,127.21,74.02,12.93000030517578,13.229999542236328,2994360000.0,3380640000.0,0.0590520282605507,0.0950690897825307,-0.0006478642925836,-0.0042005488499068,0.0090681361126587,-0.0050480819726666,0.0054054133422114,0.0,0.0070195327536904,0.0017832969291192
2018-05-16,0.0044504034160003,0.0040248986010803,0.0062762845117803,-0.249931,-0.245174,42.73,127.21,14.630000114440918,12.93000030517578,3291190000.0,2994360000.0,0.0258099474045018,0.0590520282605507,0.0067811991313915,-0.0006478642925836,0.051794648820634,0.0090681361126587,0.0107239530807729,0.0054054133422114,0.00409642807581,0.0070195327536904
2018-05-17,0.0046123347514472,0.0044504034160003,0.0040248986010803,-0.253099,-0.249931,50.06,42.73,13.420000076293944,14.630000114440918,3248480000.0,3291190000.0,0.0035023984590498,0.0258099474045018,0.0018219625466556,0.0067811991313915,0.0179335186392489,0.051794648820634,-0.0053476012130601,0.0107239530807729,0.0009260246646208,0.00409642807581
2018-05-21,0.0037705407343833,0.0046123347514472,0.0044504034160003,-0.254679,-0.253099,74.49,50.06,13.43000030517578,13.420000076293944,3478150000.0,3248480000.0,0.0641310166763672,0.0035023984590498,0.0008562756682172,0.0018219625466556,-1.1151477596945846e-07,0.0179335186392489,-0.0010729476494711,-0.0053476012130601,0.0025915428653864,0.0009260246646208
